record_key,openalex_id,doi,title,publication_year,cited_by_count,journal,authors,abstract_text,concepts,n_pattern_groups,n_high_specificity_groups,has_high_specificity,hit_groups,supporting_queries,precision_gate_pass,recency_score,citation_score,deep_relevance_score
https://doi.org/10.1111/mms.13190,https://openalex.org/W4403135216,https://doi.org/10.1111/mms.13190,"How much seagrass does a dugong need? Metabolic rate of live wild dugongs, <i>Dugong dugon</i>, determined through indirect calorimetry (oxygen consumption)",2024,2,Marine Mammal Science,Janet M. Lanyon; Helen L. Sneath; Trevor Long; Wendy H. Blanshard; Graham A. J. Worthy; David T. Booth,"Abstract Deterioration of seagrass beds worldwide has raised concern about the future of dugongs because almost all aspects of their life history depend on availability of seagrass. Understanding their energy metabolism and consequently how much seagrass they need will inform protective conservation strategies for dugongs. This study determined resting metabolic rate (RMR) in five wild‐caught adult dugongs by measuring oxygen consumption (O 2 ). Measurement conditions met assumptions for RMR, except that dugongs were not postabsorptive, thus a postprandial (pp) allometric equation for herbivorous mammals of similar size was used to predict an expected RMR pp for dugongs of known mass. O 2 was measured for 30 min in a metabolic tank after brief habituation. Dugongs' RMR pp was approximately half that predicted for their body mass but was higher than for manatees. Based on dugongs' RMR pp and considering plant caloric and water content, the daily minimum intake of fresh weight seagrass was 40–65 kg Halophila ovalis , or 20–40 kg Halodule spp. Greater seagrass intake would be required for growing and reproducing dugongs. Slow growth and protracted reproductive rates of dugongs are likely related to limitations in seagrass energy and nutrients. To ensure viability of this vulnerable species, it is critically important to conserve extensive healthy seagrass beds.",Seagrass; Fishery; Biology; Zoology; Ecology; Habitat,1,1,TRUE,general_allometry,Q08,FALSE,34,1.0986122886681098,5.11861228866811
https://doi.org/10.15287/afr.2024.3664,https://openalex.org/W4402448932,https://doi.org/10.15287/afr.2024.3664,Integration of Terrestrial Laser Scanning and field measurements data for tree stem volume estimation: Exploring parametric and non-parametric modeling approaches,2024,2,Annals of Forest Research,Florin Capalb; Bogdan Apostol; Adrian Lorenț; Marius Petrila; Cristiana Marcu; Nicolae Ovidiu Badea,"Terrestrial laser scanning (TLS) has emerged as a powerful tool for acquiring detailed three-dimensional information about tree species. This study focuses on the development of models for tree volume estimation using TLS data for even aged Fagus sylvatica L. stands located in the western part of the Southern Carpathians, Romania. Both parametric and non-parametric modeling approaches were explored, leveraging variables extracted from TLS point clouds such as diameter at breast height (DBH), height, crown radius, and other relevant crown and height parameters. Reference data were collected through high-precision field measurements across 76 circular Permanent Sample Areas (PSA) spanning 500 m2 each. A multi-scan approach was implemented for TLS data collection, involving four scanning stations within each PSA. Concurrently, parametric (regression equations) and non-parametric (Random Forest - RF) models were applied, leveraging all TLS-derived variables to explore potential enhancements in volume estimation accuracy. Among the parametric models, the most effective performer was the one featuring solely DBH as an input variable. The RF non-parametric model yielded more accurate stem volume estimates (RMSE = 1.52 m3*0.1ha-1; RRMSE = 3.62%; MAE = 1.22m3*0.1ha-1) compared to the best-performing regression model (RMSE = 5.24 m3*0.1ha-1; RRMSE = 12.48%; MAE = 4.28 m3*0.1ha-1). Both types of models identified DBH as the most important predictive variable, while the RF model also included height and crown related parameters among the variables of importance. Results demonstrate the effectiveness of the non-parametric RF model in providing accurate and robust estimates of tree stem volume within even aged European beech stands. This highlights the significance of TLS data, increasingly employed in diverse forest inventory and management applications. Nevertheless, additional research and refinement of the proposed models are needed. This includes thorough validation across various forest ecosystems and continued efforts to enhance the accuracy of tree height determination from point cloud data.",Parametric statistics; Estimation; Parametric model; Laser scanning; Tree (set theory); Volume (thermodynamics); Environmental science; Field (mathematics); Remote sensing; Computer science,1,1,TRUE,height_diameter,Q02,FALSE,34,1.0986122886681098,5.11861228866811
https://doi.org/10.3390/agronomy14102446,https://openalex.org/W4403602306,https://doi.org/10.3390/agronomy14102446,Maize Phenotypic Parameters Based on the Constrained Region Point Cloud Phenotyping Algorithm as a Developed Method,2024,2,Agronomy,QQ Zhu; Miaoyuan Bai; Yu Ming,"As one of the world’s most crucial food crops, maize plays a pivotal role in ensuring food security and driving economic growth. The diversification of maize variety breeding is significantly enhancing the cumulative benefits in these areas. Precise measurement of phenotypic data is pivotal for the selection and breeding of maize varieties in cultivation and production. However, in outdoor environments, conventional phenotyping methods, including point cloud processing techniques based on region growing algorithms and clustering segmentation, encounter significant challenges due to the low density and frequent loss of point cloud data. These issues substantially compromise measurement accuracy and computational efficiency. Consequently, this paper introduces a Constrained Region Point Cloud Phenotyping (CRPCP) algorithm that proficiently detects the phenotypic traits of multiple maize plants in sparse outdoor point cloud data. The CRPCP algorithm consists primarily of three core components: (1) a constrained region growth algorithm for effective segmentation of maize stem point clouds in complex backgrounds; (2) a radial basis interpolation technique to bridge gaps in point cloud data caused by environmental factors; and (3) a multi-level parallel decomposition strategy leveraging scene blocking and plant instances to enable high-throughput real-time computation. The results demonstrate that the CRPCP algorithm achieves a segmentation accuracy of 96.2%. When assessing maize plant height, the algorithm demonstrated a strong correlation with manual measurements, evidenced by a coefficient of determination R2 of 0.9534, a root mean square error (RMSE) of 0.4835 cm, and a mean absolute error (MAE) of 0.383 cm. In evaluating the diameter at breast height (DBH) of the plants, the algorithm yielded an R2 of 0.9407, an RMSE of 0.0368 cm, and an MAE of 0.031 cm. Compared to the PointNet point cloud segmentation method, the CRPCP algorithm reduced segmentation time by more than 44.7%. The CRPCP algorithm proposed in this paper enables efficient segmentation and precise phenotypic measurement of low-density maize multi-plant point cloud data in outdoor environments. This algorithm offers an automated, high-precision, and highly efficient solution for large-scale field phenotypic analysis, with broad applicability in precision breeding, agronomic management, and yield prediction.",Point cloud; Algorithm; Point (geometry); Phenotype; Computer science; Mathematics; Biology; Genetics; Artificial intelligence; Geometry,1,1,TRUE,height_diameter,Q11,FALSE,34,1.0986122886681098,5.11861228866811
https://doi.org/10.3390/f15091568,https://openalex.org/W4402312524,https://doi.org/10.3390/f15091568,Biomass Equations and Carbon Stock Estimates for the Southeastern Brazilian Atlantic Forest,2024,2,Forests,Tatiana Dias Gaui; Vinícius Costa Cysneiros; Fernanda Coelho de Souza; Hallefy Júnio de Souza; Telmo Borges Silveira Filho; Daniel Costa de Carvalho; José Henrique Camargo Pace; Graziela Baptista Vidaurre,"Tropical forests play an important role in mitigating global climate change, emphasizing the need for reliable estimates of forest carbon stocks at regional and global scales. This is essential for effective carbon management, which involves strategies like emission reduction and enhanced carbon sequestration through forest restoration and conservation. However, reliable sample-based estimations of forest carbon stocks require accurate allometric equations, which are lacking for the rainforests of the Atlantic Forest Domain (AFD). In this study, we fitted biomass equations for the three main AFD forest types and accurately estimated the amount of carbon stored in their above-ground biomass (AGB) in Rio de Janeiro state, Brazil. Using non-destructive methods, we measured the total wood volume and wood density of 172 trees from the most abundant species in the main remnants of rainforest, semideciduous forest, and restinga forest in the state. The biomass and carbon stocks were estimated with tree-level data from 185 plots obtained in the National Forest Inventory conducted in Rio de Janeiro. Our locally developed allometric equations estimated the state’s biomass stocks at 70.8 ± 5.4 Mg ha−1 and carbon stocks at 35.4 ± 2.7 Mg ha−1. Notably, our estimates were more accurate than those obtained using a widely applied pantropical allometric equation from the literature, which tended to overestimate biomass and carbon stocks. These findings can be used for establishing a baseline for monitoring carbon stocks in the Atlantic Forest, especially in the context of the growing voluntary carbon market, which demands more consistent and accurate carbon stock estimations.",Carbon stock; Atlantic forest; Environmental science; Stock (firearms); Biomass (ecology); Forestry; Carbon sequestration; Geography; Ecology; Climate change,1,1,TRUE,general_allometry,Q02,FALSE,34,1.0986122886681098,5.11861228866811
https://doi.org/10.3390/f15111904,https://openalex.org/W4403872907,https://doi.org/10.3390/f15111904,Both Biotic and Abiotic Factors Shape the Spatial Distribution of Aboveground Biomass in a Tropical Karst Seasonal Rainforest in South China,2024,2,Forests,Fang Lü; Bin Wang; Jianxing Li; Dongxing Li; Shengyuan Liu; Yili Guo; Fuzhao Huang; Wusheng Xiang,"Forest biomass accumulation is fundamental to ecosystem stability, material cycling, and energy flow, and pit lays a crucial role in the carbon cycle. Understanding the factors influencing aboveground biomass (AGB) is essential for exploring ecosystem functioning mechanisms, restoring degraded forests, and estimating carbon balance in forest communities. Tropical karst seasonal rainforests are species-rich and heterogeneous, yet the impact mechanisms of biotic and abiotic factors on AGB remain incompletely understood. Based on the survey data of a 15 ha monitoring plot in a karst seasonal rainforest in Southern China, this study explores the distribution characteristics of AGB and its intrinsic correlation with different influencing factors. The results show that the average AGB of the plot is 125.7 Mg/ha, with notable variations among habitats, peaking in hillside habitats. Trees with medium and large diameters at breast height (DBH ≥ 10 cm) account for 83.94% of the aboveground biomass (AGB) and are its primary contributors; dominant tree species exhibit higher AGB values. Both biotic and abiotic elements substantially influence AGB, with biotic factors exhibiting the largest influence. Among abiotic factors, topographic factors have a strong direct or indirect influence on AGB, while soil physicochemical properties have the smallest indirect impact. This research provides a comprehensive understanding of AGB distribution and its influencing factors in tropical karst forests (KFs), contributing to the management of carbon sinks in these ecosystems.",Abiotic component; Karst; Rainforest; Biomass (ecology); Tropical rainforest; Ecology; Biotic component; Agroforestry; Geography; Southern china,1,1,TRUE,dbh_biomass,Q02,FALSE,34,1.0986122886681098,5.11861228866811
https://doi.org/10.3390/f15111940,https://openalex.org/W4404023643,https://doi.org/10.3390/f15111940,"LiDAR-Based Modeling of Individual Tree Height to Crown Base in Picea crassifolia Kom. in Northern China: Comparing Bayesian, Gaussian Process, and Random Forest Approaches",2024,2,Forests,Zhaohui Yang; Hao Yang; Zeyu Zhou; Xiangxing Wan; Huiru Zhang; Guangshuang Duan,"This study compared hierarchical Bayesian, mixed-effects Gaussian process regression, and random forest models for predicting height to crown base (HCB) in Qinghai spruce (Picea crassifolia Kom.) forests using LiDAR-derived data. Both modeling approaches were applied to a dataset of 510 trees from 16 plots in northern China. The models incorporated tree-level variables (height, diameter at breast height, crown projection area) and plot-level spatial competition indices. Model performance was evaluated using leave-one-plot-out cross-validation. The Gaussian mixed-effects process model (with an RMSE of 1.59 and MAE of 1.25) slightly outperformed the hierarchical Bayesian model and the random forest model. Both models identified LiDAR-derived tree height, DBH, and LiDAR-derived crown projection area as primary factors influencing HCB. The spatial competition index (SCI) emerged as the most effective random effect, with the lowest AIC and BIC values, highlighting the importance of local competition dynamics in HCB formation. Uncertainty analysis revealed consistent patterns across the predicted values, with an average relative uncertainty of 33.89% for the Gaussian process model. These findings provide valuable insights for forest management and suggest that incorporating spatial competition indices can enhance HCB predictions.",Random effects model; Diameter at breast height; Lidar; Random forest; Statistics; Basal area; Crown (dentistry); Mathematics; Forest inventory; Environmental science,1,1,TRUE,height_diameter,Q02,FALSE,34,1.0986122886681098,5.11861228866811
https://doi.org/10.3390/plants13111456,https://openalex.org/W4398783531,https://doi.org/10.3390/plants13111456,Primary Metabolic Response of Aristolochia contorta to Simulated Specialist Herbivory under Elevated CO2 Conditions,2024,2,Plants,Hyeon Jin Jeong; Bo Eun Nam; Se Jong Jeong; Gisuk Lee; Sang‐Gyu Kim; Jae Geun Kim,"This study explores how elevated carbon dioxide (CO<sub>2</sub>) levels affects the growth and defense mechanisms of plants. We focused on <i>Aristolochia contorta</i> Bunge (Aristolochiaceae), a wild plant that exhibits growth reduction under elevated CO<sub>2</sub> in the previous study. The plant has <i>Sericinus montela</i> Gray (Papilionidae) as a specialist herbivore. By analyzing primary metabolites, understanding both the growth and defense response of plants to herbivory under elevated CO<sub>2</sub> conditions is possible. The experiment was conducted across four groups, combining two CO<sub>2</sub> concentration conditions (ambient CO<sub>2</sub> and elevated CO<sub>2</sub>) with two herbivory conditions (herbivory treated and untreated). Although many plants exhibit increased growth under elevated CO<sub>2</sub> levels, <i>A. contorta</i> exhibited reduced growth with lower height, dry weight, and total leaf area. Under herbivory, <i>A. contorta</i> triggered both localized and systemic responses. More primary metabolites exhibited significant differences due to herbivory treatment in systemic tissue than local leaves that herbivory was directly treated. Herbivory under elevated CO<sub>2</sub> level triggered more significant responses in primary metabolites (17 metabolites) than herbivory under ambient CO<sub>2</sub> conditions (five metabolites). Several defense-related metabolites exhibited higher concentrations in the roots and lower concentrations in the leaves in response to the herbivory treatment in the elevated CO<sub>2</sub> group. This suggests a potential intensification of defensive responses in the underground parts of the plant under elevated CO<sub>2</sub> levels. Our findings underscore the importance of considering both abiotic and biotic factors in understanding plant responses to environmental changes. The adaptive strategies of <i>A. contorta</i> suggest a complex response mechanism to elevated CO<sub>2</sub> and herbivory pressures.",Herbivore; Abiotic component; Biology; Botany; Ecology,1,0,FALSE,empirical_signal,Q10,FALSE,34,1.0986122886681098,5.11861228866811
https://doi.org/10.3759/tropics.22.157,https://openalex.org/W1974203166,https://doi.org/10.3759/tropics.22.157,"Differentiation in architectural properties and functional traits of forest-floor saplings among heath, peat swamp, and mixed dipterocarp forests",2014,3,Tropics,Tika Dewi Atikah; Joeni Setijo Rahajoe; Takashi Kohyama,"There are physiognomically distinctive forest types in lowland tropics reflecting variation in edaphic conditions. Tree saplings that contribute to forest regeneration are expected to show morphological properties in response to forest environment. However, it remains unknown how sapling properties are similar or different across forest types. We examined architectural and functional traits of forest floor saplings across heath, peat swamp, and mixed dipterocarp forests that characterize lowland forests in Kalimantan, Indonesia. Saplings (150-310cm tall) of 41 species, which represent each forest type, were selected under the canopy of developed forest stands. Among these, we chose one species found in all forest types and two species in heath and peat swamp forests. Significant differences in crown allometries were found across forest types and across species. Saplings in mixed dipterocarp forest had thicker trunk and wider crown at the same sapling height compared to other forests and they had higher specific leaf area, higher mass-based leaf nitrogen content and lower wood density. Heath forest saplings showed lowest leaf nitrogen content and highest wood density. Species with across forest-type distribution showed intra-specific variation in sapling traits, and which was similar to the difference among forest types. We conclude that saplings show morphological response to nutritional and water conditions that characterize forest types.",Edaphic; Swamp; Canopy; Forest floor; Secondary forest; Ecology; Peat; Biology; Rainforest; Crown (dentistry),1,1,TRUE,general_allometry,Q09,FALSE,24,1.3862943611198906,5.1062943611198905
https://doi.org/10.5558/tfc2014-032,https://openalex.org/W2270934435,https://doi.org/10.5558/tfc2014-032,Improving shrub biomass estimations in the Qinghai-Tibet Plateau: Age-based <i>Caragana intermedia</i> allometric models,2014,3,The Forestry Chronicle,Yun Tian; Zhi‐Qing Jia; Xiaohui Yang,"Caragana intermedia (Kuang & H.C. Fu) is a dominant species of the Qinghai-Tibet Plateau. The allocation of above- and below-ground biomass was studied in four different aged shelterbelts in the Gonghe Basin. Results show the relative portion of foliage biomass to total shrub biomass decreased from 32% in three-year-old shrubs to 8% in 37-year-old shrubs, whereas the relative contribution of branch and fruit biomass increased during the early years and slightly decreased later. This was the opposite for root biomass contribution as shrubs aged. Relative to three-year-old shrubs, the mean above- and below-ground biomass increased by 128%, 399%, and 646% and by 67%, 271%, and 678% in the 12-, 27-, and 37-year-old shelterbelts, respectively. Relationships between biomass of individual shrub components and shrub parameters changed with age and thus provided age-specific allometric equations. Age-specific equations need to be considered to improve biomass and carbon sequestration estimates in unstable dune and arid regions.",Shrub; Caragana; Biomass (ecology); Allometry; Windbreak; Plateau (mathematics); Arid; Tree allometry; Environmental science; Agronomy,1,1,TRUE,general_allometry,Q04,FALSE,24,1.3862943611198906,5.1062943611198905
https://doi.org/10.1002/eco.2609,https://openalex.org/W4389936270,https://doi.org/10.1002/eco.2609,Allometric relationships between sapwood area and shrub dimensions for six common Southern African savanna bush encroacher species: Universal or species‐specific?,2023,2,Ecohydrology,Roi Hendler; Tim Herkenrath; Rosemary Shikangalah; Niels Blaum; Katja Geißler,"Abstract Southern African savanna rangelands are facing a widespread degradation pattern called bush encroachment. This is associated with implications for various aspects of the water cycle and in particular canopy transpiration. At the individual‐tree scale, it is estimated by scaling sap‐flux density by sapwood area. However, the direct measurement of sapwood area is impracticable at landscape scale and general allometric equations of the West‐Brown‐Enquist (WBE) model relating sapwood area to primary size measures seem to fail for some species and climates. Therefore, we conducted intensive field measurements to establish species‐specific allometric relationships between sapwood area and sizes (stem diameter, crown area) in six dominant shrub species involved in bush encroachment in Namibia ( Colophospermum mopane , Senegalia mellifera, Vachellia reficiens, Dichrostachys cinerea , Vachellia nebrownii, Catophractes alexandri ). We found strong allometric relationships between sapwood area and stem diameter as well as between sapwood area and crown area for all six species. These relations are largely in line with the WBE theory but still provide estimates that are more accurate. Only in D. cinerea , the sapwood area was significantly smaller than predicted by the WBE theory, which might be caused by a larger need for stabilizing heartwood. Our results are useful to estimate water loss via transpiration at a large scale using remote sensing techniques and can promote our understanding of the ecohydrological conditions that drive species‐specific bush encroachment in savannas. This is particularly important in the light of climate change, which is considered to have major implications on ecohydrological processes in savannas.",Allometry; Shrub; Transpiration; Canopy; Crown (dentistry); Ecology; Tree allometry; Rangeland; Environmental science; Agroforestry,1,1,TRUE,general_allometry,Q01; Q02; Q05,FALSE,33,1.0986122886681098,5.08861228866811
https://doi.org/10.1016/j.pld.2023.04.003,https://openalex.org/W4367316481,https://doi.org/10.1016/j.pld.2023.04.003,Reproductive height determines the loss of clonal grasses with nitrogen enrichment in a temperate grassland,2023,2,Plant Diversity,Xu Chen; Haining Lu; Zhengru Ren; Yu‐Qiu Zhang; Yu‐Qiu Zhang; Ruoxuan Liu; Yunhai Zhang; Yunhai Zhang,"Tall clonal grasses commonly display competitive advantages with nitrogen (N) enrichment. However, it is currently unknown whether the height is derived from the vegetative or reproductive module. Moreover, it is unclear whether the height of the vegetative or reproductive system regulates the probability of extinction and colonization, and determines species diversity. In this study, the impacts on clonal grasses were studied in a field experiment employing two frequencies (twice a year <i>vs</i>. monthly) crossing with nine N addition rates in a temperate grassland, China. We found that the N addition decreased species frequency and increased extinction probability, but did not change the species colonization probability. A low frequency of N addition decreased species frequency and colonization probability, but increased extinction probability. Moreover, we found that species reproductive height was the best index to predict the extinction probability of clonal grasses in N-enriched conditions. The low frequency of N addition may overestimate the negative effect from N deposition on clonal grass diversity, suggesting that a higher frequency of N addition is more suitable in assessing the ecological effects of N deposition. Overall, this study illustrates that reproductive height was associated with the clonal species extinction probability under N-enriched environment.",Grassland; Biology; Extinction (optical mineralogy); Temperate climate; Colonization; Extinction probability; Ecology; Reproductive success; Agronomy; Animal science,1,0,FALSE,empirical_signal,Q10,FALSE,33,1.0986122886681098,5.08861228866811
https://doi.org/10.1186/s42408-023-00225-z,https://openalex.org/W4388929275,https://doi.org/10.1186/s42408-023-00225-z,Predicting snag fall in an old-growth forest after fire,2023,2,Fire Ecology,Kendall M. L. Becker; James A. Lutz,"Abstract Background Snags, standing dead trees, are becoming more abundant in forests as tree mortality rates continue to increase due to fire, drought, and bark beetles. Snags provide habitat for birds and small mammals, and when they fall to the ground, the resulting logs provide additional wildlife habitat and affect nutrient cycling, fuel loads, and fire behavior. Predicting how long snags will remain standing after fire is essential for managing habitat, understanding chemical cycling in forests, and modeling forest succession and fuels. Few studies, however, have quantified how fire changes snag fall dynamics. Results We compared post-fire fall rates of snags that existed pre-fire ( n = 2013) and snags created during or after the fire ( n = 8222), using 3 years of pre-fire and 5 years of post-fire data from an annually monitored, 25.6-ha spatially explicit plot in an old-growth Abies concolor–Pinus lambertiana forest in the Sierra Nevada, CA, USA. The plot burned at low to moderate severity in the Rim Fire of 2013. We used random forest models to (1) identify predictors of post-fire snag fall for pre-existing and new snags and (2) assess the influence of spatial neighborhood and local fire severity on snag fall after fire. Fall rates of pre-existing snags increased 3 years after fire. Five years after fire, pre-existing snags were twice as likely to fall as new snags. Pre-existing snags were most likely to persist 5 years after fire if they were &gt; 50 cm in diameter, &gt; 20 m tall, and charred on the bole to heights above 3.7 m. New snags were also more likely to persist 5 years after fire if they were &gt; 20 m tall. Spatial neighborhood (e.g., tree density) and local fire severity (e.g., fire-caused crown injury) within 15 m of each snag barely improved predictions of snag fall after fire. Conclusions Land managers should expect fall rates of pre-existing snags to exceed fall rates of new snags within 5 years after fire, an important habitat consideration because pre-existing snags represent a wider range of size and decay classes.",Snag; Environmental science; Habitat; Coarse woody debris; Ecological succession; Ecology; Dead tree; Wildlife; Bark (sound); Forestry,1,0,FALSE,empirical_signal,Q02,FALSE,33,1.0986122886681098,5.08861228866811
https://doi.org/10.26525/jtfs2023.35.3.283,https://openalex.org/W4385706447,https://doi.org/10.26525/jtfs2023.35.3.283,ASSESSMENT OF STAND CHARACTERISTICS AND SOIL OF UPPER PARANA ATLANTIC FORESTS (PARAGUAY) REVEALS HIGH HABITAT HETEROGENEITY,2023,2,JOURNAL OF TROPICAL FOREST SCIENCE,VR Kubota; Reynaldo Linares‐Palomino; Tremaine Gregory; H Silva; Louis J. Lombardo; Rafael Caballero; Ana Mendoza; Shin Ugawa,"The Upper Parana Atlantic Forest (UPAF) harbours some of the most endangered ecosystems in the world.However, little data are available on UPAF ecosystems, constraining effective protection and restoration efforts.The objective of this study was to classify UPAF forests, focusing on the stand structure, tree species diversity, tree species composition, and soil properties and their relationships with stand characteristics.We established 71 plots (50 m 20 m) distributed across eight protected areas in the Paraguayan UPAF and evaluated trees with diameter at breast height 10 cm and composite soil samples from 0-20 cm in depth.We identified four forest types with their corresponding indicator species.Among these forest types, we observed significant differences between stand structure and tree species diversity.We separated the soil properties into two axes, with essential elements and pH on one axis, and the balance of clay and sand contents on the other.We found significant relationships between essential elements and pH and individual density, and between the balance of clay and sand contents and tree species diversity.Our findings explain the heterogeneity of the tree community and contribute to our understanding of the UPAF, enabling science-based and betterfocused forest conservation and restoration programmes.",Habitat; Geography; Spatial heterogeneity; Forestry; Ecology; Atlantic forest; Agroforestry; Environmental science; Biology,1,1,TRUE,height_diameter,Q02,FALSE,33,1.0986122886681098,5.08861228866811
https://doi.org/10.3389/fpls.2023.1248278,https://openalex.org/W4387308271,https://doi.org/10.3389/fpls.2023.1248278,Modeling and evaluating site and provenance variation in height–diameter relationships for Betula alnoides Buch.–Ham. ex D. Don in southern China,2023,2,Frontiers in Plant Science,Mingyu Yin; Chunsheng Wang; Huan Wang; Qiang Han; Zhigang Zhao; Tang Cheng; Junjie Guo; Jie Zeng,"Tree height (H) and stem diameter at breast height (DBH) (H-D) relationship is correlated with timber yield and quality as well as stability of forest and is crucial in forest management and genetic breeding. It is influenced by not only environmental factors such as site quality and climate factors but also genetic control that is mostly neglected. A dataset of H and DBH of 25 provenances of <i>Betula alnoides</i> Buch.-Ham. ex D. Don at four sites was used to model the H-D relationship. The dummy variable nonliner mixed-effect equations were applied to evaluate the effects of sites and provenances on variations of the H-D relationship and to select superior provenances of <i>B. alnoides</i>. Weibull equation was selected as the base model for the H-D relationship. The sites affected asymptotes of the H-D curves, and the provenance effect on asymptotes of the H-D curves varied across sites. Taking above-average DBH and lower asymptote of the H-D curves as indicators, five excellent provenances were screened out at each site with a rate of 20%. Their selection gains of individual volume ranged from 1.99% to 29.81%, and their asymptote parameter (<i>k<sub>j</sub></i>) and H-D ratio were 7.17%-486.05% and 3.07-4.72% lower than the relevant total means at four sites, respectively. Genetic selection based on the H-D relationship could promote selection efficiency of excellent germplasms and was beneficial for the large-sized timber production of <i>B. alnoides</i>.",Asymptote; Provenance; Selection (genetic algorithm); Diameter at breast height; Weibull distribution; Biology; Animal science; Environmental science; Botany; Forestry,1,1,TRUE,height_diameter,Q02,FALSE,33,1.0986122886681098,5.08861228866811
https://doi.org/10.15287/afr.2022.2174,https://openalex.org/W4360593402,https://doi.org/10.15287/afr.2022.2174,Above-ground biomass allocation and potential carbon sink of black pine – a case study from southern Poland,2022,2,Annals of Forest Research,Wojciech Ochał; Bogdan Wertz; Stanisław Orzeł,"Biomass allocation is a key factor for understanding the forest carbon balance and reflects plants' ecological strategies in different environmental conditions. Allocation patterns and biomass models outside of the native range of black pine have not been analyzed in the context of the observed climate changes. The study's goals were to develop biomass equations for mature black pine from southern Poland and assess biomass and carbon allocation patterns and the potential of trees of different social statuses for carbon sequestration. A total of 129 felled black pine trees were measured, among which 14 were destructively sampled to determine biomass and carbon content in tree components. The developed set of biomass equations provided allocation patterns and accumulation of trees of different social statuses.Biomass and carbon allocation patterns were different but related to tree social status. The introduction of diameter at crown base significantly improved the accuracy of the developed models. The analyzed trees allocated relatively more in stem than in crown in comparison with that observed in other studies.Biomass and carbon allocation patterns of the analyzed black pines differ from those of the native range. They should be considered in biomass modeling with factors influencing social status structure.",Biomass (ecology); Carbon sequestration; Carbon sink; Environmental science; Context (archaeology); Ecology; Carbon fibers; Crown (dentistry); Forestry; Geography,1,1,TRUE,dbh_biomass,Q02,FALSE,32,1.0986122886681098,5.05861228866811
https://doi.org/10.15517/lank.v22i3.53115,https://openalex.org/W4309691294,https://doi.org/10.15517/lank.v22i3.53115,Size dependent allocation to vegetative and reproductive organs of the orchid &lt;i&gt;Lankesterella ceracifolia&lt;/i&gt; (Spiranthinae),2022,2,Lankesteriana,André Mantovani,"How functional organ traits vary with increasing plant size reveals the strategies of plants to acquire, store and utilize resources that ensure vegetative growth and reproduction. Plant size can influence fitness; thus, the relationships of organ traits should be evaluated together with reproductive allocation, but this is rarely the case. The relationship among plant size, functional organ traits (number and size of roots, leaves and flowers, and scape size), and dry mass partitioning was analyzed intraspecifically using 35 reproductive individuals of the epiphytic orchid Lankesterella ceracifolia. The relationships between vegetative and reproductive organ traits were evaluated using different regression models. Size-dependent allocation to reproduction was evaluated through reproductive versus vegetative (RV) regressions for the entire inflorescence and separately for scape and flowers. The four regression models included simple (slope only), linear (slope and intercept), allometric (without intercept), and non-linear (allometric with intercept), were fitted to RV and compared via a log likelihood-ratio test. Preferential allocation to leaves instead of roots influenced how rosette frontal area changed with increasing plant size. Flower dry mass represented 70% of the inflorescence dry mass, an unusual result as scape dry mass generally represents most of the reproductive structure in plants. The allometric model was suitable for the entire inflorescence or only the scape, while the isometric model was best for flowers. Dry mass investment in the scape influenced the final reproductive allometry found for the orchid L. ceracifolia.",Allometry; Scape; Inflorescence; Biology; Botany; Dry weight; Hermaphrodite; Reproduction; Trait; Ecology,1,1,TRUE,general_allometry,Q01; Q10,FALSE,32,1.0986122886681098,5.05861228866811
https://doi.org/10.29244/j-siltrop.13.03.266-273,https://openalex.org/W4317820135,https://doi.org/10.29244/j-siltrop.13.03.266-273,Growth Analyses of Dipterocarpaceae Stand on Selective Cutting and Line Planting Silvicultural System with Different Planting Line Direction in North Kalimantan,2022,2,Journal of Tropical Silviculture,Mohammad Taufan Tirkaamiana; Lailan Syaufina; Jumani Jumani,"The potency of the Indonesian Tropical Forest, particularly in Kalimantan, has been shrinkage year by year. Selective Cutting and Line Planting System (SCLP) is expected to increase the productivity of the tropical forest. This study aims to analyze the growth and diameter increment of Dipterocarpaceae stand planted in West-East (W-E) and North-South (N-S) planting direction on SCLP at concession area of PT. Intracawood Manufacturing, Bulungan District, North Kalimantan, Indonesia. Growth and diameter increment data of Dipterocarpaceae was obtained by field measurement in 4 (four) permanent plots sized 100 m x 100 m with W-E and N-S directions. The study revealed that the largest growth and average diameter increment on a five-year-old stand is Shorea parvifolia with planting direction of W-E about 8,5 cm and 1,92 cm/yr. In contrast, the smallest is Dryobalanops lanceolata with N-S planting direction about 4,6 cm and 0,99 cm/yr. Planting line direction does not influence diameter increment. It is due to the stand position in the spacing line as an ex-cutting area or the right and left-hand sides of the planting line with low density and low average stand height (17,62 m). Therefore, the light intensity on the N-S planting line direction has no barrier of spacing line stand.&#x0D; Keywords: Increment, Light Intensity, Planting Line Direction",Dipterocarpaceae; Sowing; Mathematics; Productivity; Forestry; Horticulture; Agroforestry; Geography; Environmental science; Botany,1,1,TRUE,height_diameter,Q02,FALSE,32,1.0986122886681098,5.05861228866811
